"id","name","address","phone","url","latitude","longitude","cfkids"
"6573","Christmas City CrossFit","250 E. Broad St., Bethlehem, PA, 18018, United States","(484) 661-9508","http://www.christmascitycrossfit.com","40.6217","-75.3714","false"
"6574","CrossFit Bound","2851 Cobb Pkwy NW, suite 108, Kennesaw, GA, 30152, United States","(770) 401-1453","false","34.0376","-84.5811","false"
"6576","CrossFit TAC","Studio 1+2 Osney Mead House, Osney Mead, Oxford, OX2 0EA, United Kingdom","07984419831","http://www.oxoniacrossfit.com/","51.7462","-1.273","false"
"6579","CrossFit Livewire","603 E Chicago Rd, Coldwater, MI, 49036, United States","(517) 677-1804","false","41.9343","-84.9606","false"
"6580","CrossFit ATI","462 Hartz Avenue, Danville, CA, 94526, United States","(925) 575-1958","false","37.8211","-121.9984","false"
"6582","CrossFit Teddygym","1st floor, CH Libero3, 1266-1 Bojeong-dong, Yongin-si, Gyeonggido, 446-858, Korea, Republic of","82-1042324150","false","37.3197","127.1143","false"
"6584","CrossFit Mechanix","2837 Appling Way, Suite 101, Memphis, TN, 38133, United States","(901) 626-3484","http://www.crossfitmechanix.com/","35.2233","-89.7347","false"
"6585","CrossFit Pacific Central","333 Terminal Avenue, Vancouver, BC, V6A2L7, Canada","(778) 834-2711","http://www.raincityathletics.ca/","49.2722","-123.0958","false"
"6586","null",", null, , , null","null","false","44.8948","-76.0077","true"
"6589","Ink and Kilos CrossFit","Viale Aldo Moro 9, Monopoli, Italy-Bari, 70043, Italy","(328) 901-9727","https://www.inkandkiloscrossfit.com/","40.9376","17.3101","false"
"6590","No Risk CrossFit","300 George Washington Highway, Smithfield, RI, 02917, United States","(401) 374-1656","http://noriskcrossfit.com/","41.9203","-71.5148","true"
"6594","CrossFit Republic","1244 US. Highway 60 East, Republic, MO, 65738, United States","(417) 732-5433","http://crossfitrepublic.com/","37.132","-93.4576","false"
"6595","CrossFit Visby","East Byvag 24, Visby, Gotland, 621 41, Sweden","(070) 499-5713","http://www.crossfitvisby.se/","57.6348","18.2948","false"
"6596","null",", null, , , null","null","false","42.8773","-77.2721","true"
"6601","CrossFit Dare","14515 Valley View Ave, Suite P and Q, Santa Fe Springs, CA, 90670, United States","(714) 323-8923","false","33.9001","-118.0301","false"
"6607","CrossFit Leipzig","Angerstrasse 40 - 42, Leipzig, Sachsen, 04177, Germany","015161239516","http://crossfit-leipzig.de/","51.3408","12.3364","false"
"6609","Switch CrossFit","22675 Morelli Dr, Clinton Township, MI, 48036, United States","(586) 649-0323","http://www.switchcrossfit.com/","42.624","-82.8788","true"
"6610","CrossFit Black Forest","Karlsruher-Straße 52, Freiburg, BW, 79108, Germany","0176-62653121","http://www.crossfitblackforest.de/","48.0191","7.8522","false"
"6617","Ball and Chain CrossFit","15825 State Hwy 249, Houston, TX, 77086, United States","(713) 557-2340","http://www.ballandchaincrossfit.com","29.9398","-95.522","false"
"6618","null",", null, , , null","null","false","40.186","-74.2497","true"
"6619","CrossFit South Bank","1503 Wimbledon Drive Suite L, Alexandria, LA, 71301, United States","(318) 664-2238","http://crossfitsouthbank.com/","31.2763","-92.4767","true"
"6622","null",", null, , , null","null","false","26.1476","-80.2683","true"
"6623","null",", null, , , null","null","false","-32.5133","115.7408","true"
"6625","CrossFit Casalpalocco","Via Zenone di Elea, 46, Rome, Italy, 00124, Italy","00393273485196","false","41.751","12.3372","false"
"6627","CrossFit Salinas","767 Vertin Ave. B2, Salinas, CA, 93901, United States","(831) 431-0581","http://salinasvalleystrength.com/","36.6606","-121.6286","false"
"6628","CrossFit T-Town","202 S. Lansing, Suite B, Tulsa, OK, 74120, United States","+1 (918) 271-1603","http://crossfitttown.com/","36.1505","-95.9833","false"
"6629","CrossFit YQM","77 Rufin Street, Dieppe, NB, , Canada","(506) 383-1023","http://crossfit-yqm.com/","46.1011","-64.6975","true"
"6631","North Jax CrossFit","14476 Duval Place West, Unit 506, Jacksonville, FL, 32218, United States","(619) 459-3020","http://www.northjaxcrossfit.com","30.474","-81.6479","true"
"6633","null",", null, , , null","null","false","43.4295","-71.5843","true"
"6634","HealthPlex CrossFit","9406 Zac Lentz Parkway, Victoria, TX, 77904, United States","(361) 550-5586","http://citizensmedicalcenter.org/healthplex-crossfit/","28.8621","-97.018","false"
"6635","CrossFit James Street","82 James St., East Hartford, CT, 06108, United States","(860) 478-4833","http://crossfitjamesstreet.com/","41.7727","-72.6552","false"
"6637","CrossFit St-Eustache","105 rue Daoust, Local 1, St-Eustache, QC, J7R 6P4, Canada","(450) 233-1733","http://lacasernecrossfit.com/","45.5697","-73.9215","false"
"6638","CrossFit ZN","Av. Engenheiro Caetano Alvares, 6.428, São Paulo, SP, 02413-200, Brazil","5511992174690","false","-23.4826","-46.6307","false"
"6639","CrossFit Lake Effect","151 Coolidge, Holland, MI, 49423, United States","(616) 422-5531","http://www.crossfitlakeeffect.com/","42.7918","-86.079","false"
"6640","null",", null, , , null","null","false","-34.5836","-58.4709","true"
"6642","null",", null, , , null","null","false","38.8052","-90.8918","true"
"6647","Grand Mesa CrossFit","11880 Old 2243 West Ste 208, Leander, TX, 78641, United States","(512) 850-9467","http://grandmesacrossfit.com/","30.5782","-97.8699","true"
"6648","CrossFit 032","151-7 Gojan-dong, Namdong-gu, Incheon, 405-310, Korea, Republic of","(032) 438-3210","http://www.crossfit032.com/","37.3966","126.716","false"
"6649","CrossFit Ad Finem","157 Gay St, Manchester, NH, 03103, United States","(603) 518-8626","http://www.crossfitadfinem.com","42.9413","-71.4544","false"
"6650","Lone Tree CrossFit","7600 E. Park Meadows Dr Ste 1500, Lone Tree, CO, 80124, United States","(303) 995-1105","http://thelonetreecrossfit.rxgymsoftware.com/","39.562","-104.8989","false"
"6651","Skypoint CrossFit","48A Atlantic Ave., Lynbrook, NY, 11563, United States","(516) 884-0594","http://www.skypointcrossfit.com/","40.6555","-73.6717","false"
"6652","CrossFit Rivne","Petra Mogyly 28, Rivne, Rivne, 33000, Ukraine","(423) 255-8960","false","50.6191","26.2267","false"
"6653","Leon Springs CrossFit","25294 Interstate Highway 10 West, San Antonio, TX, 78255, United States","(210) 628-9468","http://www.leonspringscrossfit.com/","29.6774","-98.6361","true"
"6654","Tidal CrossFit York Mills","1919B Leslie Street, Toronto, ON, M3B 2M3, Canada","(289) 221-4004","false","43.7572","-79.3609","false"
"6655","null",", null, , , null","null","false","38.581","-121.4873","true"
"6657","CrossFit Over the Mountain","1581 Montgomery Hwy #113, Hoover, AL, 35216, United States","(205) 500-0951","false","33.4377","-86.7902","false"
"6658","CrossFit Illumine","6663 West Howard Street, Niles, IL, 60714, United States","(847) 366-5926","http://www.crossfitillumine.com/","42.0191","-87.793","true"
"6659","Reebok CrossFit Heart and Beauty","Castalia B1F 3-13-3 Hiroo, Nishi Azabu, Minato-ku, Tokyo, 106-0031, Japan","(035) 785-2365","http://www.reebokcrossfit-heartandbeauty.com/index.php","35.6598","139.7231","true"
"6660","CrossFit Shear Force","1018 West Highway 80 Unit 703, Pooler, GA, 31322, United States","(912) 660-5862","false","32.1241","-81.263","false"
"6661","CrossFit Webster","1847 Empire Blvd., Webster, NY, 14580, United States","(585) 415-9114","http://www.crossfitwebster.com/","43.1893","-77.5055","true"
"6662","Section 8 CrossFit","2191 US Hwy 27/441, Fruitland Park, FL, 34731, United States","(352) 314-3061","false","28.8822","-81.9057","true"
"6663","null",", null, , , null","null","false","34.151","-118.4504","true"
"6664","CrossFit SE11","103 Tinworth Street, London, Greater London, SE11 5EQ, United Kingdom","07730921514","false","51.4898","-0.1224","false"
"6666","CrossFit R3","1715 Hill St SE, Albany, OR, 97321, United States","(541) 224-8237","http://crossfitr3.com/","44.625","-123.0905","true"
"6667","CrossFit Provision","425 W. Plainview, Springfield, MO, 65810, United States","(417) 893-0237","http://www.crossfitprovision.com","37.1163","-93.2969","false"
"6668","Drive CrossFit","5/72 River Street, Dubbo, NSW, 2830, Australia","(040) 088-5080","http://www.driveptcrossfit.com/","-32.2488","148.6407","true"
"6669","GSR CrossFit","220 Stage Road, Vestal, NY, 13850, United States","(607) 341-0296","http://www.gsrcrossfit.com/","42.0901","-76.0498","false"
"6672","CrossFit Reason","142 W Live Oak Ave, Arcadia, CA, 91010, United States","(626) 560-1349","http://www.crossfitreason.com/","34.1374","-118.0283","false"
"6673","CrossFit No Regrets","20 Main St., Suite J, North Reading, MA, 01864, United States","(603) 557-9688","http://www.cfnoregrets.com/","42.5661","-71.1091","false"
"6674","CrossFit Fuengirola","C/ Alberto Morgenstern, Edif. Astigi 2, Local 1, Fuengirola, Malaga, 29640, Spain","0034 658942418","http://www.crossfitfuengirola.com/","36.5273","-4.6282","false"
"6676","CrossFit Corsicana","109 N. Main, Corsicana, TX, 75110, United States","(903) 851-4151","http://www.crossfitcorsicana.com/","32.0933","-96.465","true"
"6677","WOF CrossFit","9A Wall Place, Porirua, Wellington, 5024, New Zealand","(021) 198-0198","http://wofcrossfit.co.nz/","-41.1501","174.8339","true"
"6678","CrossFit District 2","Schiffamtsgasse 10/10-13, Vienna, Vienna, 1020, Austria","00436764013080","http://www.crossfitdistrict2.com","48.2188","16.3738","false"
"6680","Black River CrossFit","2 Fir Street, Observatory, Cape Town, Western Cape, 7925, South Africa","(084) 611-9703","http://www.blackrivercrossfit.co.za/","-33.9333","18.4708","true"
"6683","CrossFit Hillcrest","1243 University Ave, San Diego, CA, 92103, United States","(858) 859-2342","http://www.crossfithillcrest.com/","32.7459","-117.1597","false"
"6686","CrossFit 205","806 5th Street, Jasper, AL, 35501, United States","(205) 300-3011","false","33.8468","-87.284","false"
"6687","CrossFit Poa","Euclydes da Cunha 498, Porto Alegre, Rio Grande Do Sul, , Brazil","051 3519-6999","http://www.crossfitpoa.com/","-30.0512","-51.1964","false"
"6688","CrossFit L 700","8 Rue du Meilleur Ouvrier de France, Bâtiment B6, Mérignac, 33700, France","(066) 743-4081","false","44.8385","-0.6738","false"
"6689","South Gate CrossFit","3610 Tweedy Blvd, South Gate, CA, 90280, United States","(323) 374-3656","http://www.southgatecrossfit.com","33.9442","-118.2061","false"
"6690","CrossFit Waukee","1105 SE Westbrooke Dr, Waukee, IA, 50253, United States","(515) 865-2973","http://www.crossfitdesmoines.com/waukee/","41.6091","-93.8513","false"
"6691","null",", null, , , null","null","false","32.3731","-94.8782","true"
"6692","null",", null, , , null","null","false","32.2979","-95.3266","true"
"6694","Yucaipa CrossFit","34199 Yucaipa Blvd., Yucaipa, CA, 92399, United States","(909) 800-3719","http://www.yucaipacrossfit.com/","34.0324","-117.0582","true"
"6695","CrossFit Andino","Beltrán 476, Godoy Cruz, Mendoza, 5504, Argentina","00541156913068","http://www.crossfitandino.com","-32.9226","-68.8499","false"
"6696","null",", null, , , null","null","false","38.9744","-74.9436","true"
"6697","null",", null, , , null","null","false","42.2983","-71.4062","true"
"6698","CrossFit Chanute","329 West 21st Street, Chanute, KS, 66720, United States","(620) 212-2388","http://www.crossfitchanute.com/","37.6601","-95.4574","false"
"6699","CrossFit 4115","751 Algester Road, Parkinson, QLD, 4115, Australia","(040) 911-8830","http://crossfit4115.com/","-23.1531","150.708","true"
"6701","CrossFit Almelo","Plesmanweg 9, Almelo, Overijssel, 7602 PD, Netherlands","0031546870141","http://www.theboxalmelo.nl/","52.3695","6.6445","false"
"6704","TAS CrossFit","1707 W North A Street, Tampa, FL, 33606, United States","(813) 495-1184","http://www.tascrossfit.com","27.9459","-82.4772","true"
"6709","null",", null, , , null","null","false","33.9597","-118.3942","true"
"6712","Red Dirt CrossFit","517 N. Husband, Stillwater, OK, 74075, United States","(405) 564-4229","http://www.reddirtcrossfit.com/","36.1285","-97.0601","true"
"6715","Paul Bunyan CrossFit","3954 Miller Rd., Newtown Square, PA, 19073, United States","(484) 357-1800","http://www.paulbunyancrossfit.com/","39.9774","-75.4343","true"
"6717","null",", null, , , null","null","false","40.4339","-111.7855","true"
"6718","CrossFit Blaine","1630 101st Ave NE, Suite 190, Blaine, MN, 55449, United States","(210) 497-5509","http://www.crossfitblaine.com/","-34.6387","-58.508","false"
"6719","CrossFit Metric","756 Mount Pleasant Rd, Toronto, ON, M4S 2N6, Canada","(416) 901-0333","http://crossfitmetric.com/","43.7079","-79.39","false"
"6720","CrossFit Olentangy","8640 Cotter St, Lewis Center, OH, 43035, United States","(614) 893-9014","http://www.crossfitolentangy.com","40.1799","-83.0187","false"
"6723","null",", null, , , null","null","false","28.5903","-81.3725","true"
"6724","null",", null, , , null","null","false","30.2538","-98.8937","true"
"6725","Quimera CrossFit","Avda. Severo Ochoa 37 Nave P, Alcobendas, Madrid, 28100, Spain","34619977405","http://www.quimeracrossfit.com","40.5614","-3.6674","false"
"6726","Coast Range CrossFit","160 Pierce Street, Gilroy, CA, 95020, United States","(408) 840-3553","http://www.coastrangecrossfit.com","37.0218","-121.5787","true"
"6727","null",", null, , , null","null","false","55.9704","-3.1873","true"
"6728","null",", null, , , null","null","false","39.6309","-84.1416","true"
"6729","Fueled CrossFit","5 Storehouse Lane, Destrehan, LA, 70047, United States","(504) 812-6042","http://www.fueledcrossfit.com/","29.9675","-90.3779","false"
"6730","Nacao CrossFit","Smpw quadra 5, conjunto 09 lote 02, Park Way-Águas Claras, Distrito Federal, 71735-509, Brazil","55 61 4141 7752","http://nacaocrossfit.com.br/","-15.8297","-48.0308","false"
"6733","Royal CrossFit","Isaiou 18, Peristeri, Athens/Attica, 12132, Greece","00306936507402","http://www.royalcrossfit.com/en/","38.0143","23.7038","true"
"6734","Heritage CrossFit","1148 Davol Street, Fall River, MA, 02720, United States","(508) 821-0028","http://www.heritagecrossfit.com","41.7195","-71.1556","true"
"6736","Core City CrossFit","405 W Fox Street, Carlsbad, NM, 88220, United States","(505) 917-0576","http://corecitycrossfit.com/","32.4189","-104.2309","false"
"6737","CrossFit Algoa","56th, 3rd Avenue Newton Park, Port Elizabeth, Eastern Cape, 6045, South Africa","(078) 451-7637","http://www.crossfitalgoa.com/","-33.9489","25.5684","true"
"6738","null",", null, , , null","null","false","40.1583","-74.9179","true"
"6739","null",", null, , , null","null","false","23.7608","-99.1408","true"
"6740","CrossFit Wheelhouse","9035 Gap Newport Pike, Avondale, PA, 19311, United States","(484) 354-1846","http://www.crossfitwheelhouse.com/","39.8036","-75.74","false"
"6742","null",", null, , , null","null","false","25.5447","-103.4537","true"
"6743","GHF CrossFit","12830 SW 1st Lane, Suite 100, Gainesville, FL, 32669, United States","(352) 215-2343","http://www.ghfc.com/crossfit","29.6556","-82.4801","false"
"6744","CrossFit Zephyr","2019 Menaul Blvd. NE, Suite D,, Albuquerque, NM, 87101, United States","(505) 977-8007","http://www.crossfitzephyr.com/","35.1095","-106.6214","false"
"6745","null",", null, , , null","null","false","19.0508","-98.2744","true"
"6748","V3 CrossFit","8848 Madison Ave, Fair Oaks, CA, 95628, United States","(916) 508-7708","http://www.v3crossfit.com/","38.6639","-121.2283","true"
"6749","e8 CrossFit","9 First Street SE, Moultrie, GA, 31768, United States","(229) 891-0406","false","31.1797","-83.7876","false"
"6750","null",", null, , , null","null","false","-37.9582","176.9936","true"
"6751","Lakeside CrossFit","11332 120th Ave NE Suite 118, Kirkland, WA, 98033, United States","(425) 777-5812","http://lakesidecrossfit.com/","47.7019","-122.1808","false"
"6752","CrossFit Starship","Rennweg 97-99/Top 9, Vienna, Vienna, 1030, Austria","+43 676 / 785 587 7","false","48.1879","16.4027","false"
"6754","CrossFit Pesaro","Strada di Montefeltro, 23, Pesaro, Pesaro e Urbino, 61122, Italy","(347) 302-2132","http://www.crossfitpesaro.com/","43.9075","12.8632","false"
"6755","CrossFit COMO","3605 S Providence, Suite 1, Columbia, MO, 65203, United States","(573) 289-1581","http://crossfitcomo.com/","38.9116","-92.3367","false"
"6756","null",", null, , , null","null","false","34.2827","-118.4423","true"
"6757","null",", null, , , null","null","false","40.8464","-115.8037","true"
"6758","CrossFit Hammerbrook","Wendenstrasse 197-199, Hamburg, Hamburg, 20537, Germany","00494038079933","http://www.crossfit6p.de/index.html","53.55","10.0365","false"
"6759","TrainTown CrossFit","625 N. Washington Hwy, Ashland, VA, 23005, United States","(804) 512-5713","http://www.traintowncrossfit.com/","37.7704","-77.4686","true"
"6761","CrossFit Play","112 Pyrmont Bridge Road, Annandale, NSW, 2038, Australia","(041) 110-7243","http://crossfitplay.com.au/","-33.8545","151.158","false"
"6762","CrossFit Darlington","Neasham Road, Darlington, County Durham, DL2 1DL, United Kingdom","07743 123123","http://www.crossfitdl21dl.com/","54.4974","-1.5203","true"
"6764","null",", null, , , null","null","false","49.6049","-97.0479","true"
"6768","CrossFit Parallax","11 Clermont Drive, Unit B, Cape May Court House, NJ, 08210, United States","(609) 624-1144","http://www.crossfitparallax.com/","39.1493","-74.7608","true"
"6769","CrossFit ILC","119 Pyeongchon-dong, Dongan-gu, Anyang-si, Gyeonggi-do, 431-070, Korea, Republic of","010-6383-5049","false","37.394","126.9744","false"
"6772","null",", null, , , null","null","false","38.5689","-77.3188","true"
"6773","CrossFit Auctus","2091 Plessis Rd, Unit 5, Winnipeg, MB, R3W 1S4, Canada","(204) 792-6812","http://crossfitauctus.com/","49.9212","-97.0245","true"
"6774","Clermont CrossFit","407 Old HWY 50 unit 407-D, Minneola, FL, 34715, United States","(352) 978-4656","http://www.clermontcrossfit.com/","28.5743","-81.7414","true"
"6775","CrossFit Align","4150 Heritage Rd, North Little Rock, AR, 72117, United States","(901) 237-4644","http://alignlr.com/","34.7929","-92.22","false"
"6776","No Limit CrossFit","2914 Stanley Ave, Fort Worth, TX, 76110, United States","(682) 429-9368","http://nolimitcrossfitftw.com/","32.7089","-97.3463","false"
"6778","null",", null, , , null","null","false","26.448","-81.8162","true"
"6780","Muncie CrossFit","115 S. Walnut St, Muncie, IN, 47305, United States","(812) 701-0405","http://munciecrossfit.com/","40.1931","-85.3869","false"
"6782","CrossFit RadaR","6/86 Port Stephens Dr., Taylors Beach, NSW, 2316, Australia","(042) 100-8646","http://www.crossfitradar.com.au/","-32.7477","152.0729","true"
"6783","null",", null, , , null","null","false","-26.0594","27.9535","true"
"6784","null",", null, , , null","null","false","-25.7645","28.3068","true"
"6788","FFW CrossFit","213 North 3rd Street, Richmond, IN, 47374, United States","(765) 935-9191","false","39.8319","-84.8969","true"
"6789","Stord CrossFit","Djupamyro 3, Stord, Hordlanad, 5412, Norway","0047 90555730","http://lindasgym.no/stord-crossfit-3/","59.7596","5.4533","true"
"6790","null",", null, , , null","null","false","26.2509","-80.194","true"
"6793","Storm King CrossFit","304 W. Front St, Port Angeles, WA, 98362, United States","(360) 477-0348","http://www.stormkingcrossfit.com/","48.1216","-123.4369","true"
"6794","CrossFit Bradenton","3210 59th Drive East, Unit 103, Bradenton, FL, 34203, United States","(941) 405-0023","http://www.crossfitbradenton.com/","27.4352","-82.5222","false"
"6796","CrossFit Pineville","400 N Polk St, Ste. A, Pineville, NC, 28134, United States","(252) 258-6188","http://pinevillecrossfit.com/","35.0893","-80.8857","true"
"6797","null",", null, , , null","null","false","25.7391","-80.4402","true"
"6799","CrossFit 4042","431 Cleveland Crossing Dr., Garner, NC, 27529, United States","(919) 348-9434","http://www.crossfit4042.com/","35.6061","-78.5545","true"
"6800","Pillar CrossFit","3107 TPC Parkway, Suite 121, San Antonio, TX, 78259, United States","(210) 413-6779","http://pillarcrossfit.com/","29.661","-98.4365","false"
"6802","null",", null, , , null","null","false","34.1751","-84.1282","true"
"6803","null",", null, , , null","null","false","45.0627","-77.8567","true"
"6804","CrossFit NE Georgia","2491 Hilton Drive Suite 1, Gainesville, GA, 30501, United States","(404) 860-2348","http://crossfitnega.com/","34.2763","-83.8423","true"
"6805","CrossFit Tiffin","1800 County Road 19, Tiffin, OH, 44883, United States","(419) 271-1009","http://crossfittiffin.com/","41.1044","-83.1803","false"
"6806","CrossFit Stone Mountain","616 West Main Street, Wise, VA, 24293, United States","(276) 325-0657","http://www.crossfitstonemountain.com","36.9399","-82.6053","true"
"6807","Legion CrossFit","Unit 2, 9 Kirke Street, Balcatta, WA, 6021, Australia","(040) 442-7918","http://www.legioncrossfit.com.au/","-31.8588","115.8099","false"
"6809","KMF CrossFit","6420 Federal Blvd, Lemon Grove, CA, 91945, United States","(281) 635-3599","http://www.kmfcrossfit.com","32.7316","-117.0603","false"
"6812","Bayway CrossFit","7210 Bayway Drive, Baytown, TX, 77520, United States","(832) 722-7068","false","29.771","-95.0314","false"
"6813","null",", null, , , null","null","false","-37.7541","144.9172","true"
"6815","CrossFit 809","Calle Virgilio Diaz Ordoñez, Urbanización Fernandez, Santo Domingo, 99999, Dominican Republic","(809) 307-6616","false","18.4714","-69.9423","false"
"6816","Faster CrossFit","Cra 47D #78C sur 45, Sabaneta, Antioquia, , Colombia","(574) 301-1273","false","6.1501","-75.6267","false"
"6817","Insane CrossFit","Carrera 14 # 96-25, Bogotá, Cundinamarca, 11001000, Colombia","(310) 551-4057","false","4.6989","-74.0472","false"
"6818","CrossFit All Out","8 Northfield Way, Aycliffe Industrial Park, Newton Aycliffe, County Durham, DL5 6EJ, United Kingdom","07900298802","http://www.crossfitallout.co.uk","54.6123","-1.5802","true"
"6819","CrossFit Malardalen","Borgbyvagen 2, Kolback, Västmanland, 734 93, Sweden","+46 070 209 8630","http://www.crossfitmalardalen.se/","59.5628","16.2653","false"
"6820","CrossFit Trent","99 Dufferin Avenue Unit H, Trenton, ON, K8V 5E2, Canada","(613) 392-5333","http://www.crossfittrent.com/","44.089","-77.5783","true"
"6822","Natrium CrossFit","ul. Pravdy, 24с5, Moscow, Moscow, 115054, Russian Federation","+7 926 451 0 765","false","55.7215","37.6358","false"
"6823","null",", null, , , null","null","false","27.4728","-80.3358","true"
"6824","CrossFit Rzeszów","Boya-Żeleńskiego 15, Rzeszów, podkarpacie, 35-959, Poland","48602696552","false","50.0265","21.9807","false"
"6825","2020 CrossFit","3710 W. 73rd Terrace, Prairie Village, KS, 66208, United States","(913) 725-0082","http://www.2020crossfit.com/","38.9956","-94.6285","true"
"6827","CrossFit Veni Vidi Vici","3306 St. Rose Parkway, Henderson, NV, 89052, United States","(702) 558-0184","http://crossfitvenividivici.com/","35.9958","-115.132","true"
"6829","Ideal CrossFit","2538 E. Kenosha St., Broken Arrow, OK, 74012, United States","(918) 892-5999","http://idealcrossfit.com/","36.0609","-95.8231","false"
"6830","CrossFit 248","24663 Halsted Rd., Farmington Hills, MI, 48335, United States","(248) 675-7712","http://www.CrossFit-248.com","42.4722","-83.4159","false"
"6831","null",", null, , , null","null","false","39.7641","-104.8903","true"
"6832","null",", null, , , null","null","false","53.3984","-2.6026","true"
"6835","null",", null, , , null","null","false","43.265","-79.8432","true"
"6837","null",", null, , , null","null","false","35.0219","-114.5965","true"
"6838","Turn 2 CrossFit","41655 Reagan Way Suite H, Murrieta, CA, 92562, United States","(909) 262-4878","http://www.turn2crossfit.com","33.5267","-117.1764","false"
"6839","null",", null, , , null","null","false","40.7414","-111.8304","true"
"6841","CrossFit Hardenberg","Loswal 10, Hardenberg, Overijsel, 7772 TT, Netherlands","0031 621248107","http://crossfithardenberg.nl/","52.573","6.5933","true"
"6843","CrossFit Adversis","900 Old Oak Road, Taylorville, IL, 62568, United States","(217) 481-5112","http://crossfitadversis.com/","39.5486","-89.2946","false"
"6844","CrossFit Indivisible","2735 Via Orange Way 
Unit #104, Spring Valley, CA, 91978, United States","(619) 307-0848","http://www.crossfitindivisible.com/","32.7292","-116.968","true"
"6845","CrossFit Cathal","4207 West Kings Highway, Paragould, AR, 72450, United States","(501) 281-2916","http://www.crossfitcathal.com/","35.8557","-90.6247","false"
"6846","CrossFit Never Give Up","1101 Jefferson Road, South Charleston, WV, 25309, United States","(304) 989-3242","http://www.crossfitnevergiveup.com/","38.3442","-81.7088","false"
"6847","Catamount CrossFit","470 Asheville Hwy, Sylva, NC, 28779, United States","(828) 200-1339","http://www.catamountcrossfit.com/","35.3798","-83.2087","false"
"6848","CrossFit South West 6230","Unit 1, 8c Picton Road, East Bunbury, WA, 6230, Australia","(041) 345-3627","http://www.cfsouthwest.com/","-33.3454","115.6611","true"
"6852","CrossFit Sayreville","242 Main Street, Sayreville, NJ, 08872, United States","(732) 208-8942","http://isabellafitness.com/","40.4678","-74.3612","true"
"6853","null",", null, , , null","null","false","39.8793","-82.8642","true"
"6854","Hackettstown CrossFit","200A Valentine St., Hackettstown, NJ, 07840, United States","(908) 979-8979","http://hackettstowncrossfit.com/","40.8529","-74.8331","false"
"6855","CrossFit 2311","13 Haywood Office Park, Bldg B, Suite 110-111, Waynesville, NC, 28785, United States","(828) 713-3491","http://www.crossfit2311.com","35.4539","-83.0559","true"
"6856","CrossFit Hard Knox","1679 N. Wilson Rd, Radcliff, KY, 40160, United States","(270) 681-7702","http://crossfithardknox.com/","37.8613","-85.9454","true"
"6857","EPUC CrossFit","3413 Lee Blvd., El Paso, TX, 79936, United States","(915) 630-7317","http://www.epuc-crossfit.com/","31.7922","-106.2945","false"
"6858","FullGrip CrossFit","1387 Lowrie Avenue, South San Francisco, CA, 94080, United States","(650) 866-3912","http://www.fullgripcrossfit.com/","37.6485","-122.4108","true"
"6860","CrossFit Stimulus","19 W Mercury Blvd, Hampton, VA, 23669, United States","(757) 224-4666","http://www.crossfitstimulus.com","37.0435","-76.352","false"
"6861","Royal City CrossFit","201 Alice St, Guelph, ON, N1E 3A7, Canada","(519) 749-5721","http://royalcitycrossfit.com/","43.5408","-80.2497","false"
"6862","CrossFit Nutley","2 Baltimore Street, Nutley, NJ, 07110, United States","(973) 542-8480","http://www.crossfitnutley.com","40.8277","-74.1458","false"
"6863","null",", null, , , null","null","false","26.064","-80.2805","true"
"6865","CrossFit 301 Elite","583 Northern Ave, Hagerstown, MD, 21742, United States","(301) 788-8863","http://www.crossfit301elite.com/","39.6648","-77.7108","false"
"6866","CrossFit Cayenne","3221 Veterans Memorial Dr, Ste A, Abbeville, LA, 70510, United States","(337) 652-6912","false","29.9699","-92.0929","false"
"6867","null",", null, , , null","null","false","40.7414","-74.0004","true"
"6868","CrossFit Wonderboom","789 Paul Kruger Street, Mayville, Pretoria, Gauteng, 0084, South Africa","(071) 378-1952","http://www.crossfitwonderboom.co.za/#!/home","-25.7051","28.1845","true"
"6870","CrossFit Guaynabo","Parque Industrial Los Frailes, carretera #20 km 5.2, Sector Cubita, Guaynabo, PR, 00969, Puerto Rico","(787) 314-3646","false","18.3641","-66.1137","false"
"6871","Greenwich CrossFit","600 W. Putnam Ave, Greenwich, CT, 06830, United States","(203) 676-5984","http://www.greenwichcrossfit.com/","41.0175","-73.6463","false"
"6872","CrossFit Infliction","604 Northwoods Dr, Fountain Inn, SC, 29644, United States","(864) 275-2354","http://crossfitinfliction.com/","34.6948","-82.2284","true"
"6873","Quincy City CrossFit","206 Ricciuti Drive, Quincy, MA, 02169, United States","(617) 249-1412","http://www.quincycitycrossfit.com/","42.2493","-70.9874","false"
"6874","CrossFit CFPT","Shop 3, Ground Floor, Victoria Centre, 15 Watson Rd., North Point, Hong Kong, , Hong Kong","+852 2989 1900","false","22.2878","114.1905","false"
"6875","null",", null, , , null","null","false","27.9254","-82.3633","true"
"6876","null",", null, , , null","null","false","46.8125","-92.1993","true"
"6878","CrossFit Lodi","111 N Stockton Street, Lodi, CA, 95240, United States","(209) 327-2300","http://www.crossfitlodi.com/","38.1353","-121.2696","false"
"6879","null",", null, , , null","null","false","39.7998","-89.6859","true"
"6880","CrossFit Rotorua","10 Maisey Place
Fairey Springs, Rotorua, Bay of Plenty, 3015, New Zealand","(022) 133-0698","http://www.crossfitrotorua.com/","-38.1544","176.2406","false"
"6882","CrossFit Lividum","Lierseweg 317, Herentals, Antwerp, 2200, Belgium","(049) 761-6859","http://crossfitlividum.com/","51.1719","4.8006","true"
